Tokens_per_second
53.92406026714774
66.99943684135025
42.994183290169715
51.32960223298181
91.7177177105213
32.95806344762222
58.303483267112256
28.678823441656927
54.5377257325552
42.35597688989496
73.27055456709058
79.51454900352164
73.53670039626103
76.1474112561612
41.17692051770121
84.81285463454016
61.290203946225176
52.63978023919871
58.853474108281546
47.45539701943345
36.16243646529931
51.73141890329342
82.29922154908404
87.0159919555438
95.33058613712161
44.42198676015719
61.90802397027753
80.92469321483972
85.28932334864484
48.87681060658645
89.99327881711307
74.66602414706247
81.42590848667308
73.0132120622252
71.92238585570894
79.59539461538066
77.12038056778087
89.32657769695417
82.65373366808457
76.17397896674046
87.02076948730853
63.13914215915911
94.08598469343242
