Tokens_per_second
32.80529785538659
31.40295289149771
34.32064844677217
34.135152991492475
32.87445492230508
33.617724438837485
34.556617420947944
34.16204948900447
34.1403154869012
30.331966260378284
34.32352626953287
33.57920168081098
33.85112676349218
34.509168942353504
34.45664328144112
34.813374952035986
34.42627064082986
32.254281106805855
33.008499510437375
28.05371332657049
28.84747647661217
30.439042018565335
34.3828490914524
35.34182269600208
31.469681915554904
32.34486559893449
27.672038716750087
33.882141349705726
34.654180263957564
32.12343411197247
30.268311434921973
34.76777057113482
33.10370519159334
33.57055017837319
30.181059393424345
31.459527834004913
33.60611507072971
31.699188741035016
33.24972070243126
32.10967082650714
33.614725440147936
30.28162271708793
33.61656936483722
