Tokens_per_second
31.47248556310477
31.36060948270948
34.07388044416816
34.262891708256234
34.537354843262605
34.68420558335307
35.57362204917928
31.456116267992197
33.64379483507023
30.89641354290397
32.61976139936811
31.533418331015472
31.728293118610868
34.63111895642672
34.22104434035358
34.53532456269892
33.7730980101684
30.45464854655249
32.69681680594907
32.33437040240117
29.311602641826457
28.328170898508677
33.61997553630702
35.91343329599238
33.17262687952487
33.271828823606896
25.402955856778718
34.307148742798965
35.45618483007252
33.13620640446244
33.1377996280404
32.86966116632155
32.2878824402504
33.13295248870067
28.652034684164708
29.166538639409396
29.26567497331534
30.31258357473026
32.324929160739984
28.87413527171119
32.462276269316874
28.37108842066938
33.0143531973494
