Tokens_per_second
18.798904731667214
9.131293558927972
8.16265460541789
18.730780180483933
16.990083833619575
46.243386549487276
22.129376392972596
19.132955134779404
32.74147668033983
21.205050772991665
6.4474856910129885
25.257770451627184
17.639764434365315
61.0262056317672
22.152112122314666
7.947916643726905
