Tokens_per_second
31.335413265935827
13.862416085200955
10.187497603934117
17.45552270653639
13.58638960253315
24.7551011537842
22.749816726605033
33.56195699083365
21.260330398820397
36.27916651452933
27.939302700470286
22.36408208478169
12.741908635334891
20.061939115627847
24.86761209313141
26.38791582710553
27.954073100742225
16.41847323166545
22.124316543850618
36.929902637117735
7.169504759005538
22.412627067744506
33.15369114816222
15.082001778374222
27.220656507565252
13.981349921386997
13.35462459697414
29.44516800079975
22.487160890449903
10.71791964739451
15.468086844394174
31.490295027326997
14.433190057345135
23.476281878653353
15.896369476309374
30.29278025698454
12.951109373071553
36.78767500479931
37.025514566989955
15.249500160337199
22.964336020008403
23.401397021738028
36.01652652920873
